artifact_id,source_repo_path,relative_path,file_type,size_bytes,modified_time_if_available,category,common_core_related,pool_or_case_scope,method_or_route_if_inferable,denominator_scope_if_inferable,paper_facing_candidate,public_hygiene_risk,sensitive_risk,recommended_public_action,notes
legacy_report_artifact_00065,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/hard_negative_guardrail_summary_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/hard_negative_guardrail_summary_v1.csv,csv,1409,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00066,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/hard_negative_guardrail_summary_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/hard_negative_guardrail_summary_v1.md,md,1723,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00067,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,csv,5642,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00068,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.md,md,7028,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00069,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_timing_case_level_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_timing_case_level_v1.csv,csv,48422,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00070,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_timing_case_level_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_timing_case_level_v1.md,md,52602,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00071,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/observability_coverage_gap_summary_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/observability_coverage_gap_summary_v1.csv,csv,1930,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00072,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/observability_coverage_gap_summary_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/observability_coverage_gap_summary_v1.md,md,2583,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00073,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/observability_coverage_source_audit_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/observability_coverage_source_audit_v1.csv,csv,31824,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00074,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/observability_coverage_source_audit_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/observability_coverage_source_audit_v1.md,md,33178,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00075,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/observability_plan_artifact_audit_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/observability_plan_artifact_audit_v1.csv,csv,3509,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00076,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/observability_plan_artifact_audit_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/observability_plan_artifact_audit_v1.md,md,4419,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00077,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_closure_event_long_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_closure_event_long_v1.csv,csv,147740,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,hard_negative_controls;portability,common_core_v0_40_or_related,true,true,false,copy_to_results_retained_later,risk_patterns=<LOCAL_PATH_PATTERN>;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00078,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_closure_event_long_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_closure_event_long_v1.md,md,153624,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,hard_negative_controls;portability,common_core_v0_40_or_related,true,true,false,copy_to_results_retained_later,risk_patterns=<LOCAL_PATH_PATTERN>;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00079,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_closure_summary_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_closure_summary_v1.csv,csv,806,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,hard_negative_controls;portability,common_core_v0_40_or_related,true,true,false,copy_to_results_retained_later,risk_patterns=<LOCAL_PATH_PATTERN>; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00080,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_closure_summary_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_closure_summary_v1.md,md,1266,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,hard_negative_controls;portability,common_core_v0_40_or_related,true,true,false,copy_to_results_retained_later,risk_patterns=<LOCAL_PATH_PATTERN>; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00081,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_denominator_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_denominator_v1.csv,csv,98503,2026-05-13T23:38:41,denominator_or_membership_reference,true,PORT,hard_negative_controls;portability,common_core_v0_40_or_related,true,true,false,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00082,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_denominator_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_denominator_v1.md,md,103154,2026-05-13T23:38:41,denominator_or_membership_reference,true,PORT,hard_negative_controls;portability,common_core_v0_40_or_related,true,true,false,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00083,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_false_accept_audit_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_false_accept_audit_v1.csv,csv,41787,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,hard_negative_controls;portability,common_core_v0_40_or_related,true,true,false,copy_to_results_retained_later,risk_patterns=<LOCAL_PATH_PATTERN>; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00084,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_false_accept_audit_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_false_accept_audit_v1.md,md,44911,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,hard_negative_controls;portability,common_core_v0_40_or_related,true,true,false,copy_to_results_retained_later,risk_patterns=<LOCAL_PATH_PATTERN>; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00085,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_rejection_mode_audit_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_rejection_mode_audit_v1.csv,csv,2056,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,hard_negative_controls;portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00086,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_rejection_mode_audit_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_rejection_mode_audit_v1.md,md,3380,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,hard_negative_controls;portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00087,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_semantic_value_audit_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_semantic_value_audit_v1.csv,csv,4540,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,hard_negative_controls;portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00088,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_semantic_value_audit_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/package_hard_negative_semantic_value_audit_v1.md,md,5671,2026-05-13T23:38:41,paper_facing_retained_evidence,true,PORT,hard_negative_controls;portability,common_core_v0_40_or_related,true,false,false,copy_to_results_retained_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00089,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v1.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v1.csv,csv,7823,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00090,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v1.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v1.md,md,8885,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00091,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v2.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v2.csv,csv,8717,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00092,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v2.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v2.md,md,9453,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00093,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v3.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v3.csv,csv,10079,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00094,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v3.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v3.md,md,10926,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00095,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v4.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v4.csv,csv,11158,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00096,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v4.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v4.md,md,11836,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00097,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v5.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v5.csv,csv,11933,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00098,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v5.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v5.md,md,12651,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00099,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v6.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v6.csv,csv,11826,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00100,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v6.md,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v6.md,md,13009,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00101,legacy:reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v7.csv,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/paper_claim_matrix_v7.csv,csv,12118,2026-05-13T23:38:41,paper_summary_table,true,PORT,portability,common_core_v0_40_or_related,true,false,false,summarize_in_public_report_later,legacy results/ path absent in inspected snapshot
