case_id,relative_path,absolute_path,exists,file_type,extension,size_bytes,sha256,git_tracked,text_or_binary,risk_local_path,risk_prompt_api_token,risk_log_debug,risk_spark_warehouse,risk_large_or_binary,risk_unknown,evidence_role,referenced_by,static_reference_summary,classification,recommended_action,do_not_delete,notes
PORT_0012,cases/PORT/PORT_0012/README.md,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0012/README.md,yes,text/markdown,.md,379,0baa20b306cb3448a93f5d7ef687cc75572e3bda8c068aba4511901f1b1236b6,yes,text,no,no,no,no,no,no,notes/provenance/release metadata,prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0012.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0013.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...375_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0012,cases/PORT/PORT_0012/manifest.yaml,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0012/manifest.yaml,yes,yaml,.yaml,2560,eff968052e82260981f9f7cc62d7195a3643dba8b2c00444aecf669f814281b6,yes,text,no,no,no,no,no,no,denominator-aware traceability metadata,prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0012.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0013.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...375_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0012,cases/PORT/PORT_0012/promotion_checklist.md,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0012/promotion_checklist.md,yes,text/markdown,.md,321,e9fc6b9d94a8914401de2fb625e921f17363f13dbe818d7c9c59c80bb43570bf,yes,text,no,no,no,no,no,no,notes/provenance/release metadata,prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0012.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0013.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...375_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0012,cases/PORT/PORT_0012/provenance/parrot_source_record.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0012/provenance/parrot_source_record.json,yes,json,.json,778,6e45210e9455c8f35f01be5abca3ea0891fe226e215ad602c2fa5be7d4bf3043,yes,text,no,no,no,no,no,no,provenance,manifest.yaml;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0012.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0013.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...375_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0012,cases/PORT/PORT_0012/provenance/provenance_notes.txt,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0012/provenance/provenance_notes.txt,yes,text/plain,.txt,422,79e78646fbfb429212b556c4f8aa427d3ebc4bed3d176edcc40a078f9eb7f734,yes,text,no,no,no,no,no,no,provenance,manifest.yaml;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0012.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0013.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...375_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0012,cases/PORT/PORT_0012/rewrite_neg_01.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0012/rewrite_neg_01.sql,yes,sql,.sql,171,0da187eab720b8d149f80a376a65432ebd56710d3da6432c91beb863df1fbe8a,yes,text,no,no,no,no,no,no,hard-negative rejection evidence,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0012.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0013.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...375_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0012,cases/PORT/PORT_0012/rewrite_pos_01.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0012/rewrite_pos_01.sql,yes,sql,.sql,171,7b38cd11a19f617e9b9f8fd2ac633cc6391f08ffca241830b069f9d76b4dd7fe,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0012.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0013.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...375_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0012,cases/PORT/PORT_0012/risk_notes.md,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0012/risk_notes.md,yes,text/markdown,.md,181,974a0b723ca9672c55a815b1ac3aa6734a71c6f8fcef99213b93cc2e36c29515,yes,text,no,no,no,no,no,no,notes/provenance/release metadata,prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0012.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0013.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...375_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0012,cases/PORT/PORT_0012/runs/mysql/plans/rewrite_neg_01.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0012/runs/mysql/plans/rewrite_neg_01.json,yes,json,.json,666,0e35acb3169bb7325ef3cb101ca1ec573dc84a048822425c7b340cc15b046132,yes,text,no,no,no,no,no,no,hard-negative rejection evidence; plan/failure observability,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0012.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0013.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...375_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0012,cases/PORT/PORT_0012/runs/mysql/plans/rewrite_pos_01.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0012/runs/mysql/plans/rewrite_pos_01.json,yes,json,.json,666,94fb68b0dd88453e5600080f19dc5484953f9993fc6dc1d30c939e47ba976396,yes,text,no,no,no,no,no,no,plan/failure observability,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0012.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0013.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...375_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
